0.00.019.798 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.815 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.019.817 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.019.923 I srv          init: The UI is disabled
0.00.019.924 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.022.426 I srv    load_model: loading model 'models/bge-small-en-v1.5-q8.gguf'
0.00.088.449 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.107.581 W srv    load_model: speculative decoding not supported by this context
0.00.107.587 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.110.368 I srv  llama_server: model loaded
0.00.110.375 I srv  llama_server: listening on http://127.0.0.1:8090
3.23.600.571 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203464334
3.23.600.581 I slot launch_slot_: id  2 | task 172 | processing task, is_child = 0
3.23.602.885 I slot      release: id  2 | task 172 | stop processing: n_tokens = 12, truncated = 0
3.23.604.729 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203477143
3.23.604.739 I slot launch_slot_: id  1 | task 174 | processing task, is_child = 0
3.23.607.016 I slot      release: id  1 | task 174 | stop processing: n_tokens = 12, truncated = 0
3.23.608.917 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203534134
3.23.608.924 I slot launch_slot_: id  0 | task 176 | processing task, is_child = 0
3.23.611.245 I slot      release: id  0 | task 176 | stop processing: n_tokens = 10, truncated = 0
3.23.612.925 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203538212
3.23.612.934 I slot launch_slot_: id  3 | task 178 | processing task, is_child = 0
3.23.615.246 I slot      release: id  3 | task 178 | stop processing: n_tokens = 12, truncated = 0
3.23.616.913 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203542283
3.23.616.923 I slot launch_slot_: id  2 | task 180 | processing task, is_child = 0
3.23.619.185 I slot      release: id  2 | task 180 | stop processing: n_tokens = 12, truncated = 0
3.23.621.118 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203546414
3.23.621.125 I slot launch_slot_: id  1 | task 182 | processing task, is_child = 0
3.23.623.457 I slot      release: id  1 | task 182 | stop processing: n_tokens = 13, truncated = 0
3.23.625.220 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.077
3.23.625.226 I slot launch_slot_: id  1 | task 184 | processing task, is_child = 0
3.23.626.963 I slot      release: id  1 | task 184 | stop processing: n_tokens = 7, truncated = 0
3.23.628.851 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203550642
3.23.628.856 I slot launch_slot_: id  0 | task 186 | processing task, is_child = 0
3.23.631.133 I slot      release: id  0 | task 186 | stop processing: n_tokens = 10, truncated = 0
3.23.632.748 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.100
3.23.632.753 I slot launch_slot_: id  0 | task 188 | processing task, is_child = 0
3.23.634.512 I slot      release: id  0 | task 188 | stop processing: n_tokens = 7, truncated = 0
3.23.636.569 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203554644
3.23.636.580 I slot launch_slot_: id  3 | task 190 | processing task, is_child = 0
3.23.638.989 I slot      release: id  3 | task 190 | stop processing: n_tokens = 13, truncated = 0
3.23.640.806 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203558582
3.23.640.811 I slot launch_slot_: id  2 | task 192 | processing task, is_child = 0
3.23.643.789 I slot      release: id  2 | task 192 | stop processing: n_tokens = 14, truncated = 0
3.23.665.289 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203566360
3.23.665.295 I slot launch_slot_: id  1 | task 194 | processing task, is_child = 0
3.23.667.558 I slot      release: id  1 | task 194 | stop processing: n_tokens = 10, truncated = 0
3.23.670.001 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.100
3.23.670.006 I slot launch_slot_: id  1 | task 196 | processing task, is_child = 0
3.23.672.096 I slot      release: id  1 | task 196 | stop processing: n_tokens = 9, truncated = 0
3.23.673.785 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203573910
3.23.673.790 I slot launch_slot_: id  0 | task 198 | processing task, is_child = 0
3.23.676.860 I slot      release: id  0 | task 198 | stop processing: n_tokens = 15, truncated = 0
3.23.696.403 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203578387
3.23.696.411 I slot launch_slot_: id  3 | task 200 | processing task, is_child = 0
3.23.698.485 I slot      release: id  3 | task 200 | stop processing: n_tokens = 11, truncated = 0
3.23.711.918 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203583185
3.23.711.926 I slot launch_slot_: id  2 | task 202 | processing task, is_child = 0
3.23.714.343 I slot      release: id  2 | task 202 | stop processing: n_tokens = 11, truncated = 0
3.23.716.358 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203611493
3.23.716.364 I slot launch_slot_: id  1 | task 204 | processing task, is_child = 0
3.23.718.991 I slot      release: id  1 | task 204 | stop processing: n_tokens = 12, truncated = 0
3.23.743.451 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203616257
3.23.743.460 I slot launch_slot_: id  0 | task 206 | processing task, is_child = 0
3.23.746.083 I slot      release: id  0 | task 206 | stop processing: n_tokens = 11, truncated = 0
3.23.748.164 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203637882
3.23.748.171 I slot launch_slot_: id  3 | task 208 | processing task, is_child = 0
3.23.750.954 I slot      release: id  3 | task 208 | stop processing: n_tokens = 12, truncated = 0
3.23.752.631 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.500 (> 0.100 thold), f_keep = 0.417
3.23.752.637 I slot launch_slot_: id  3 | task 210 | processing task, is_child = 0
3.23.755.026 I slot      release: id  3 | task 210 | stop processing: n_tokens = 10, truncated = 0
3.23.756.853 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203653741
3.23.756.859 I slot launch_slot_: id  2 | task 212 | processing task, is_child = 0
3.23.759.791 I slot      release: id  2 | task 212 | stop processing: n_tokens = 13, truncated = 0
3.23.761.748 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203658389
3.23.761.755 I slot launch_slot_: id  1 | task 214 | processing task, is_child = 0
3.23.765.066 I slot      release: id  1 | task 214 | stop processing: n_tokens = 15, truncated = 0
3.23.790.517 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.364 (> 0.100 thold), f_keep = 0.267
3.23.790.526 I slot launch_slot_: id  1 | task 216 | processing task, is_child = 0
3.23.793.004 I slot      release: id  1 | task 216 | stop processing: n_tokens = 11, truncated = 0
3.23.794.845 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203685480
3.23.794.851 I slot launch_slot_: id  0 | task 218 | processing task, is_child = 0
3.23.797.168 I slot      release: id  0 | task 218 | stop processing: n_tokens = 10, truncated = 0
3.23.799.003 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203694423
3.23.799.012 I slot launch_slot_: id  3 | task 220 | processing task, is_child = 0
3.23.801.355 I slot      release: id  3 | task 220 | stop processing: n_tokens = 12, truncated = 0
3.23.803.209 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203699188
3.23.803.216 I slot launch_slot_: id  2 | task 222 | processing task, is_child = 0
3.23.805.854 I slot      release: id  2 | task 222 | stop processing: n_tokens = 12, truncated = 0
3.23.807.651 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203732401
3.23.807.658 I slot launch_slot_: id  1 | task 224 | processing task, is_child = 0
3.23.810.481 I slot      release: id  1 | task 224 | stop processing: n_tokens = 12, truncated = 0
3.23.822.504 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.083
3.23.822.511 I slot launch_slot_: id  1 | task 226 | processing task, is_child = 0
3.23.824.794 I slot      release: id  1 | task 226 | stop processing: n_tokens = 9, truncated = 0
3.23.826.822 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203736564
3.23.826.830 I slot launch_slot_: id  0 | task 228 | processing task, is_child = 0
3.23.829.523 I slot      release: id  0 | task 228 | stop processing: n_tokens = 13, truncated = 0
3.23.831.390 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.077
3.23.831.396 I slot launch_slot_: id  0 | task 230 | processing task, is_child = 0
3.23.833.576 I slot      release: id  0 | task 230 | stop processing: n_tokens = 9, truncated = 0
3.23.835.563 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.222 (> 0.100 thold), f_keep = 0.222
3.23.835.570 I slot launch_slot_: id  0 | task 232 | processing task, is_child = 0
3.23.837.548 I slot      release: id  0 | task 232 | stop processing: n_tokens = 9, truncated = 0
3.23.839.549 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
3.23.839.558 I slot launch_slot_: id  0 | task 234 | processing task, is_child = 0
3.23.841.866 I slot      release: id  0 | task 234 | stop processing: n_tokens = 9, truncated = 0
3.23.843.779 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203740753
3.23.843.787 I slot launch_slot_: id  3 | task 236 | processing task, is_child = 0
3.23.847.535 I slot      release: id  3 | task 236 | stop processing: n_tokens = 20, truncated = 0
3.23.849.381 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203745251
3.23.849.388 I slot launch_slot_: id  2 | task 238 | processing task, is_child = 0
3.23.851.868 I slot      release: id  2 | task 238 | stop processing: n_tokens = 10, truncated = 0
3.23.869.499 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203764190
3.23.869.508 I slot launch_slot_: id  1 | task 240 | processing task, is_child = 0
3.23.873.297 I slot      release: id  1 | task 240 | stop processing: n_tokens = 19, truncated = 0
3.23.885.555 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203781264
3.23.885.563 I slot launch_slot_: id  0 | task 242 | processing task, is_child = 0
3.23.888.732 I slot      release: id  0 | task 242 | stop processing: n_tokens = 14, truncated = 0
3.23.900.476 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.071
3.23.900.483 I slot launch_slot_: id  0 | task 244 | processing task, is_child = 0
3.23.902.591 I slot      release: id  0 | task 244 | stop processing: n_tokens = 9, truncated = 0
3.23.904.295 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203786933
3.23.904.304 I slot launch_slot_: id  3 | task 246 | processing task, is_child = 0
3.23.906.302 I slot      release: id  3 | task 246 | stop processing: n_tokens = 10, truncated = 0
3.23.908.151 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.100
3.23.908.157 I slot launch_slot_: id  3 | task 248 | processing task, is_child = 0
3.23.910.280 I slot      release: id  3 | task 248 | stop processing: n_tokens = 9, truncated = 0
3.23.911.914 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
3.23.911.923 I slot launch_slot_: id  3 | task 250 | processing task, is_child = 0
3.23.914.029 I slot      release: id  3 | task 250 | stop processing: n_tokens = 9, truncated = 0
3.23.915.697 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203791265
3.23.915.702 I slot launch_slot_: id  2 | task 252 | processing task, is_child = 0
3.23.918.144 I slot      release: id  2 | task 252 | stop processing: n_tokens = 10, truncated = 0
3.23.932.470 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203812694
3.23.932.480 I slot launch_slot_: id  1 | task 254 | processing task, is_child = 0
3.23.934.586 I slot      release: id  1 | task 254 | stop processing: n_tokens = 11, truncated = 0
3.23.948.499 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203841988
3.23.948.508 I slot launch_slot_: id  0 | task 256 | processing task, is_child = 0
3.23.951.036 I slot      release: id  0 | task 256 | stop processing: n_tokens = 14, truncated = 0
3.23.953.036 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.286 (> 0.100 thold), f_keep = 0.286
3.23.953.045 I slot launch_slot_: id  0 | task 258 | processing task, is_child = 0
3.23.955.590 I slot      release: id  0 | task 258 | stop processing: n_tokens = 14, truncated = 0
3.23.957.404 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.286
3.23.957.413 I slot launch_slot_: id  0 | task 260 | processing task, is_child = 0
3.23.960.097 I slot      release: id  0 | task 260 | stop processing: n_tokens = 12, truncated = 0
3.23.961.882 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203853427
3.23.961.887 I slot launch_slot_: id  3 | task 262 | processing task, is_child = 0
3.23.965.605 I slot      release: id  3 | task 262 | stop processing: n_tokens = 18, truncated = 0
3.23.967.319 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.056
3.23.967.328 I slot launch_slot_: id  3 | task 264 | processing task, is_child = 0
3.23.968.666 I slot      release: id  3 | task 264 | stop processing: n_tokens = 6, truncated = 0
3.23.970.272 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.333
3.23.970.280 I slot launch_slot_: id  3 | task 266 | processing task, is_child = 0
3.23.972.194 I slot      release: id  3 | task 266 | stop processing: n_tokens = 8, truncated = 0
3.23.974.024 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 203857541
3.23.974.033 I slot launch_slot_: id  2 | task 268 | processing task, is_child = 0
3.23.976.101 I slot      release: id  2 | task 268 | stop processing: n_tokens = 11, truncated = 0
3.23.979.359 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.364
3.23.979.370 I slot launch_slot_: id  2 | task 270 | processing task, is_child = 0
3.23.982.156 I slot      release: id  2 | task 270 | stop processing: n_tokens = 12, truncated = 0
3.23.984.310 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.083
3.23.984.317 I slot launch_slot_: id  2 | task 272 | processing task, is_child = 0
3.23.986.425 I slot      release: id  2 | task 272 | stop processing: n_tokens = 9, truncated = 0
3.23.988.086 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
3.23.988.093 I slot launch_slot_: id  2 | task 274 | processing task, is_child = 0
3.23.990.172 I slot      release: id  2 | task 274 | stop processing: n_tokens = 9, truncated = 0
3.24.009.455 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.111
3.24.009.464 I slot launch_slot_: id  2 | task 276 | processing task, is_child = 0
3.24.010.865 I slot      release: id  2 | task 276 | stop processing: n_tokens = 6, truncated = 0
3.24.025.575 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.167
3.24.025.582 I slot launch_slot_: id  2 | task 278 | processing task, is_child = 0
3.24.027.089 I slot      release: id  2 | task 278 | stop processing: n_tokens = 5, truncated = 0
4.20.390.790 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.200
4.20.390.799 I slot launch_slot_: id  2 | task 280 | processing task, is_child = 0
4.20.393.429 I slot      release: id  2 | task 280 | stop processing: n_tokens = 9, truncated = 0
4.20.410.481 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.111
4.20.410.490 I slot launch_slot_: id  2 | task 282 | processing task, is_child = 0
4.20.412.548 I slot      release: id  2 | task 282 | stop processing: n_tokens = 8, truncated = 0
4.20.413.772 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.125
4.20.413.780 I slot launch_slot_: id  2 | task 284 | processing task, is_child = 0
4.20.415.521 I slot      release: id  2 | task 284 | stop processing: n_tokens = 9, truncated = 0
4.20.416.400 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 203873983
4.20.416.408 I slot launch_slot_: id  1 | task 286 | processing task, is_child = 0
4.20.418.895 I slot      release: id  1 | task 286 | stop processing: n_tokens = 11, truncated = 0
4.20.420.306 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.091
4.20.420.313 I slot launch_slot_: id  1 | task 288 | processing task, is_child = 0
4.20.422.240 I slot      release: id  1 | task 288 | stop processing: n_tokens = 8, truncated = 0
4.20.423.272 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.125
4.20.423.276 I slot launch_slot_: id  1 | task 290 | processing task, is_child = 0
4.20.425.327 I slot      release: id  1 | task 290 | stop processing: n_tokens = 9, truncated = 0
4.20.441.478 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 203899494
4.20.441.485 I slot launch_slot_: id  0 | task 292 | processing task, is_child = 0
4.20.443.871 I slot      release: id  0 | task 292 | stop processing: n_tokens = 10, truncated = 0
4.20.444.849 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 203911591
4.20.444.859 I slot launch_slot_: id  3 | task 294 | processing task, is_child = 0
4.20.447.605 I slot      release: id  3 | task 294 | stop processing: n_tokens = 13, truncated = 0
4.20.472.467 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260354919
4.20.472.472 I slot launch_slot_: id  2 | task 296 | processing task, is_child = 0
4.20.474.901 I slot      release: id  2 | task 296 | stop processing: n_tokens = 11, truncated = 0
4.20.475.872 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260364724
4.20.475.878 I slot launch_slot_: id  1 | task 298 | processing task, is_child = 0
4.20.478.261 I slot      release: id  1 | task 298 | stop processing: n_tokens = 11, truncated = 0
4.20.479.259 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 260383268
4.20.479.266 I slot launch_slot_: id  0 | task 300 | processing task, is_child = 0
4.20.481.990 I slot      release: id  0 | task 300 | stop processing: n_tokens = 13, truncated = 0
4.20.482.887 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.077
4.20.482.893 I slot launch_slot_: id  0 | task 302 | processing task, is_child = 0
4.20.484.755 I slot      release: id  0 | task 302 | stop processing: n_tokens = 8, truncated = 0
4.20.485.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 260387001
4.20.485.615 I slot launch_slot_: id  3 | task 304 | processing task, is_child = 0
4.20.487.916 I slot      release: id  3 | task 304 | stop processing: n_tokens = 10, truncated = 0
4.20.503.473 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.100
4.20.503.480 I slot launch_slot_: id  3 | task 306 | processing task, is_child = 0
4.20.505.636 I slot      release: id  3 | task 306 | stop processing: n_tokens = 9, truncated = 0
4.20.519.592 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
4.20.519.601 I slot launch_slot_: id  3 | task 308 | processing task, is_child = 0
4.20.521.747 I slot      release: id  3 | task 308 | stop processing: n_tokens = 9, truncated = 0
4.20.535.575 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260414298
4.20.535.580 I slot launch_slot_: id  2 | task 310 | processing task, is_child = 0
4.20.537.959 I slot      release: id  2 | task 310 | stop processing: n_tokens = 11, truncated = 0
4.20.551.511 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260417658
4.20.551.517 I slot launch_slot_: id  1 | task 312 | processing task, is_child = 0
4.20.553.806 I slot      release: id  1 | task 312 | stop processing: n_tokens = 10, truncated = 0
4.20.554.726 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 260424153
4.20.554.731 I slot launch_slot_: id  0 | task 314 | processing task, is_child = 0
4.20.556.998 I slot      release: id  0 | task 314 | stop processing: n_tokens = 10, truncated = 0
4.20.582.467 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.100
4.20.582.473 I slot launch_slot_: id  0 | task 316 | processing task, is_child = 0
4.20.584.597 I slot      release: id  0 | task 316 | stop processing: n_tokens = 9, truncated = 0
4.20.598.676 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
4.20.598.683 I slot launch_slot_: id  0 | task 318 | processing task, is_child = 0
4.20.600.810 I slot      release: id  0 | task 318 | stop processing: n_tokens = 9, truncated = 0
4.20.602.186 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
4.20.602.192 I slot launch_slot_: id  0 | task 320 | processing task, is_child = 0
4.20.604.497 I slot      release: id  0 | task 320 | stop processing: n_tokens = 9, truncated = 0
4.20.605.670 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 260461145
4.20.605.677 I slot launch_slot_: id  3 | task 322 | processing task, is_child = 0
4.20.608.165 I slot      release: id  3 | task 322 | stop processing: n_tokens = 12, truncated = 0
4.20.609.063 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260477357
4.20.609.069 I slot launch_slot_: id  2 | task 324 | processing task, is_child = 0
4.20.611.541 I slot      release: id  2 | task 324 | stop processing: n_tokens = 10, truncated = 0
4.20.612.480 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260493202
4.20.612.486 I slot launch_slot_: id  1 | task 326 | processing task, is_child = 0
4.20.615.714 I slot      release: id  1 | task 326 | stop processing: n_tokens = 15, truncated = 0
4.20.628.507 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 260543894
4.20.628.514 I slot launch_slot_: id  0 | task 328 | processing task, is_child = 0
4.20.631.691 I slot      release: id  0 | task 328 | stop processing: n_tokens = 16, truncated = 0
4.20.644.481 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 260547562
4.20.644.487 I slot launch_slot_: id  3 | task 330 | processing task, is_child = 0
4.20.646.822 I slot      release: id  3 | task 330 | stop processing: n_tokens = 10, truncated = 0
4.20.647.872 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260550938
4.20.647.878 I slot launch_slot_: id  2 | task 332 | processing task, is_child = 0
4.20.650.542 I slot      release: id  2 | task 332 | stop processing: n_tokens = 13, truncated = 0
4.20.651.394 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260555111
4.20.651.401 I slot launch_slot_: id  1 | task 334 | processing task, is_child = 0
4.20.654.509 I slot      release: id  1 | task 334 | stop processing: n_tokens = 15, truncated = 0
4.20.655.361 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 260571089
4.20.655.369 I slot launch_slot_: id  0 | task 336 | processing task, is_child = 0
4.20.657.642 I slot      release: id  0 | task 336 | stop processing: n_tokens = 12, truncated = 0
4.20.658.528 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 260586219
4.20.658.536 I slot launch_slot_: id  3 | task 338 | processing task, is_child = 0
4.20.661.445 I slot      release: id  3 | task 338 | stop processing: n_tokens = 14, truncated = 0
4.20.662.299 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260589939
4.20.662.305 I slot launch_slot_: id  2 | task 340 | processing task, is_child = 0
4.20.664.598 I slot      release: id  2 | task 340 | stop processing: n_tokens = 10, truncated = 0
4.20.665.531 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260593906
4.20.665.537 I slot launch_slot_: id  1 | task 342 | processing task, is_child = 0
4.20.668.492 I slot      release: id  1 | task 342 | stop processing: n_tokens = 15, truncated = 0
4.20.669.338 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 260597040
4.20.669.345 I slot launch_slot_: id  0 | task 344 | processing task, is_child = 0
4.20.672.289 I slot      release: id  0 | task 344 | stop processing: n_tokens = 14, truncated = 0
4.20.690.454 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 260600841
4.20.690.461 I slot launch_slot_: id  3 | task 346 | processing task, is_child = 0
4.20.692.963 I slot      release: id  3 | task 346 | stop processing: n_tokens = 11, truncated = 0
4.20.694.139 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260603994
4.20.694.144 I slot launch_slot_: id  2 | task 348 | processing task, is_child = 0
4.20.696.444 I slot      release: id  2 | task 348 | stop processing: n_tokens = 10, truncated = 0
4.20.697.459 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260607889
4.20.697.465 I slot launch_slot_: id  1 | task 350 | processing task, is_child = 0
4.20.700.085 I slot      release: id  1 | task 350 | stop processing: n_tokens = 12, truncated = 0
4.20.721.494 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 260611686
4.20.721.503 I slot launch_slot_: id  0 | task 352 | processing task, is_child = 0
4.20.723.830 I slot      release: id  0 | task 352 | stop processing: n_tokens = 12, truncated = 0
4.20.724.946 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 260632360
4.20.724.952 I slot launch_slot_: id  3 | task 354 | processing task, is_child = 0
4.20.728.293 I slot      release: id  3 | task 354 | stop processing: n_tokens = 15, truncated = 0
4.20.729.279 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 260635840
4.20.729.285 I slot launch_slot_: id  2 | task 356 | processing task, is_child = 0
4.20.732.142 I slot      release: id  2 | task 356 | stop processing: n_tokens = 12, truncated = 0
4.20.753.472 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 260639483
4.20.753.479 I slot launch_slot_: id  1 | task 358 | processing task, is_child = 0
4.20.756.543 I slot      release: id  1 | task 358 | stop processing: n_tokens = 14, truncated = 0
4.20.757.545 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.071
4.20.757.550 I slot launch_slot_: id  1 | task 360 | processing task, is_child = 0
4.20.759.310 I slot      release: id  1 | task 360 | stop processing: n_tokens = 7, truncated = 0
4.20.760.211 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.143
4.20.760.219 I slot launch_slot_: id  1 | task 362 | processing task, is_child = 0
4.20.761.682 I slot      release: id  1 | task 362 | stop processing: n_tokens = 5, truncated = 0
4.20.785.109 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.200
4.20.785.120 I slot launch_slot_: id  1 | task 364 | processing task, is_child = 0
4.20.787.027 I slot      release: id  1 | task 364 | stop processing: n_tokens = 8, truncated = 0
4.20.801.095 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.125
4.20.801.102 I slot launch_slot_: id  1 | task 366 | processing task, is_child = 0
4.20.802.794 I slot      release: id  1 | task 366 | stop processing: n_tokens = 6, truncated = 0
