0.00.019.696 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.710 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.019.714 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.019.817 I srv          init: The UI is disabled
0.00.019.820 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.026.316 I srv    load_model: loading model './models/bge-small-en-v1.5-q8.gguf'
0.00.093.894 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.115.649 W srv    load_model: speculative decoding not supported by this context
0.00.115.655 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.119.153 I srv  llama_server: model loaded
0.00.119.159 I srv  llama_server: listening on http://127.0.0.1:8091
3.03.618.208 I slot launch_slot_: id  0 | task 1082 | processing task, is_child = 0
3.03.620.941 I slot      release: id  0 | task 1082 | stop processing: n_tokens = 15, truncated = 0
3.03.622.213 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.067
3.03.622.223 I slot launch_slot_: id  0 | task 1084 | processing task, is_child = 0
3.03.624.161 I slot      release: id  0 | task 1084 | stop processing: n_tokens = 8, truncated = 0
3.03.625.431 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.125
3.03.625.438 I slot launch_slot_: id  0 | task 1086 | processing task, is_child = 0
3.03.627.875 I slot      release: id  0 | task 1086 | stop processing: n_tokens = 8, truncated = 0
3.03.645.460 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.125
3.03.645.469 I slot launch_slot_: id  0 | task 1088 | processing task, is_child = 0
3.03.647.834 I slot      release: id  0 | task 1088 | stop processing: n_tokens = 8, truncated = 0
3.03.661.351 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.125
3.03.661.358 I slot launch_slot_: id  0 | task 1090 | processing task, is_child = 0
3.03.663.646 I slot      release: id  0 | task 1090 | stop processing: n_tokens = 8, truncated = 0
3.03.665.141 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.125
3.03.665.148 I slot launch_slot_: id  0 | task 1092 | processing task, is_child = 0
3.03.667.202 I slot      release: id  0 | task 1092 | stop processing: n_tokens = 7, truncated = 0
3.03.692.873 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.143
3.03.692.886 I slot launch_slot_: id  0 | task 1094 | processing task, is_child = 0
3.03.695.127 I slot      release: id  0 | task 1094 | stop processing: n_tokens = 7, truncated = 0
3.03.708.943 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.143
3.03.708.953 I slot launch_slot_: id  0 | task 1096 | processing task, is_child = 0
3.03.711.361 I slot      release: id  0 | task 1096 | stop processing: n_tokens = 7, truncated = 0
3.03.724.950 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.143
3.03.724.959 I slot launch_slot_: id  0 | task 1098 | processing task, is_child = 0
3.03.727.149 I slot      release: id  0 | task 1098 | stop processing: n_tokens = 9, truncated = 0
3.03.740.943 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.111
3.03.740.951 I slot launch_slot_: id  0 | task 1100 | processing task, is_child = 0
3.03.742.950 I slot      release: id  0 | task 1100 | stop processing: n_tokens = 8, truncated = 0
3.03.756.898 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.125
3.03.756.907 I slot launch_slot_: id  0 | task 1102 | processing task, is_child = 0
3.03.759.028 I slot      release: id  0 | task 1102 | stop processing: n_tokens = 8, truncated = 0
3.03.772.919 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.125
3.03.772.927 I slot launch_slot_: id  0 | task 1104 | processing task, is_child = 0
3.03.774.941 I slot      release: id  0 | task 1104 | stop processing: n_tokens = 8, truncated = 0
3.03.789.067 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.125
3.03.789.078 I slot launch_slot_: id  0 | task 1106 | processing task, is_child = 0
3.03.791.524 I slot      release: id  0 | task 1106 | stop processing: n_tokens = 9, truncated = 0
3.03.804.970 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.111
3.03.804.979 I slot launch_slot_: id  0 | task 1108 | processing task, is_child = 0
3.03.807.129 I slot      release: id  0 | task 1108 | stop processing: n_tokens = 7, truncated = 0
3.03.820.966 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.143
3.03.820.974 I slot launch_slot_: id  0 | task 1110 | processing task, is_child = 0
3.03.823.210 I slot      release: id  0 | task 1110 | stop processing: n_tokens = 9, truncated = 0
3.03.836.990 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 183428532
3.03.836.998 I slot launch_slot_: id  3 | task 1112 | processing task, is_child = 0
3.03.839.237 I slot      release: id  3 | task 1112 | stop processing: n_tokens = 10, truncated = 0
3.03.852.960 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 183477442
3.03.852.970 I slot launch_slot_: id  2 | task 1114 | processing task, is_child = 0
3.03.855.203 I slot      release: id  2 | task 1114 | stop processing: n_tokens = 11, truncated = 0
3.03.856.555 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.091
3.03.856.565 I slot launch_slot_: id  2 | task 1116 | processing task, is_child = 0
3.03.858.690 I slot      release: id  2 | task 1116 | stop processing: n_tokens = 9, truncated = 0
3.03.859.888 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.111
3.03.859.895 I slot launch_slot_: id  2 | task 1118 | processing task, is_child = 0
3.03.861.738 I slot      release: id  2 | task 1118 | stop processing: n_tokens = 7, truncated = 0
3.03.884.085 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 183551718
3.03.884.099 I slot launch_slot_: id  1 | task 1120 | processing task, is_child = 0
3.03.886.650 I slot      release: id  1 | task 1120 | stop processing: n_tokens = 10, truncated = 0
3.03.888.217 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 183758224
3.03.888.226 I slot launch_slot_: id  0 | task 1122 | processing task, is_child = 0
3.03.890.505 I slot      release: id  0 | task 1122 | stop processing: n_tokens = 10, truncated = 0
3.03.916.070 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.100
3.03.916.080 I slot launch_slot_: id  0 | task 1124 | processing task, is_child = 0
3.03.918.383 I slot      release: id  0 | task 1124 | stop processing: n_tokens = 8, truncated = 0
3.03.932.118 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 183774251
3.03.932.127 I slot launch_slot_: id  3 | task 1126 | processing task, is_child = 0
3.03.934.562 I slot      release: id  3 | task 1126 | stop processing: n_tokens = 10, truncated = 0
3.03.948.023 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.100
3.03.948.032 I slot launch_slot_: id  3 | task 1128 | processing task, is_child = 0
3.03.950.175 I slot      release: id  3 | task 1128 | stop processing: n_tokens = 7, truncated = 0
3.03.964.128 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.143
3.03.964.140 I slot launch_slot_: id  3 | task 1130 | processing task, is_child = 0
3.03.966.750 I slot      release: id  3 | task 1130 | stop processing: n_tokens = 9, truncated = 0
3.03.979.108 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 183796752
3.03.979.114 I slot launch_slot_: id  2 | task 1132 | processing task, is_child = 0
3.03.981.645 I slot      release: id  2 | task 1132 | stop processing: n_tokens = 11, truncated = 0
3.03.994.852 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 183821664
3.03.994.863 I slot launch_slot_: id  1 | task 1134 | processing task, is_child = 0
3.03.997.985 I slot      release: id  1 | task 1134 | stop processing: n_tokens = 15, truncated = 0
3.04.010.690 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 183853397
3.04.010.703 I slot launch_slot_: id  0 | task 1136 | processing task, is_child = 0
3.04.012.990 I slot      release: id  0 | task 1136 | stop processing: n_tokens = 10, truncated = 0
3.04.014.305 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 183901765
3.04.014.314 I slot launch_slot_: id  3 | task 1138 | processing task, is_child = 0
3.04.016.798 I slot      release: id  3 | task 1138 | stop processing: n_tokens = 14, truncated = 0
3.04.018.317 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 183916658
3.04.018.323 I slot launch_slot_: id  2 | task 1140 | processing task, is_child = 0
3.04.020.502 I slot      release: id  2 | task 1140 | stop processing: n_tokens = 11, truncated = 0
3.04.021.742 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 183933001
3.04.021.750 I slot launch_slot_: id  1 | task 1142 | processing task, is_child = 0
3.04.024.311 I slot      release: id  1 | task 1142 | stop processing: n_tokens = 12, truncated = 0
3.04.041.550 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.083
3.04.041.557 I slot launch_slot_: id  1 | task 1144 | processing task, is_child = 0
3.04.044.224 I slot      release: id  1 | task 1144 | stop processing: n_tokens = 9, truncated = 0
3.04.045.629 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 183948005
3.04.045.637 I slot launch_slot_: id  0 | task 1146 | processing task, is_child = 0
3.04.048.010 I slot      release: id  0 | task 1146 | stop processing: n_tokens = 12, truncated = 0
3.04.049.212 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 183951814
3.04.049.219 I slot launch_slot_: id  3 | task 1148 | processing task, is_child = 0
3.04.051.523 I slot      release: id  3 | task 1148 | stop processing: n_tokens = 13, truncated = 0
3.04.052.483 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 183955517
3.04.052.490 I slot launch_slot_: id  2 | task 1150 | processing task, is_child = 0
3.04.055.058 I slot      release: id  2 | task 1150 | stop processing: n_tokens = 15, truncated = 0
3.04.056.114 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.067
3.04.056.121 I slot launch_slot_: id  2 | task 1152 | processing task, is_child = 0
3.04.058.707 I slot      release: id  2 | task 1152 | stop processing: n_tokens = 9, truncated = 0
3.04.060.214 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 183979238
3.04.060.223 I slot launch_slot_: id  1 | task 1154 | processing task, is_child = 0
3.04.062.685 I slot      release: id  1 | task 1154 | stop processing: n_tokens = 15, truncated = 0
3.04.087.142 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 183983024
3.04.087.154 I slot launch_slot_: id  0 | task 1156 | processing task, is_child = 0
3.04.089.743 I slot      release: id  0 | task 1156 | stop processing: n_tokens = 10, truncated = 0
3.04.091.037 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.100
3.04.091.046 I slot launch_slot_: id  0 | task 1158 | processing task, is_child = 0
3.04.093.099 I slot      release: id  0 | task 1158 | stop processing: n_tokens = 9, truncated = 0
3.04.094.187 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 183986537
3.04.094.198 I slot launch_slot_: id  3 | task 1160 | processing task, is_child = 0
3.04.096.574 I slot      release: id  3 | task 1160 | stop processing: n_tokens = 13, truncated = 0
3.04.118.226 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 183993721
3.04.118.236 I slot launch_slot_: id  2 | task 1162 | processing task, is_child = 0
3.04.121.177 I slot      release: id  2 | task 1162 | stop processing: n_tokens = 13, truncated = 0
3.04.123.529 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.077
3.04.123.538 I slot launch_slot_: id  2 | task 1164 | processing task, is_child = 0
3.04.125.684 I slot      release: id  2 | task 1164 | stop processing: n_tokens = 9, truncated = 0
3.04.149.058 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 183997699
3.04.149.067 I slot launch_slot_: id  1 | task 1166 | processing task, is_child = 0
3.04.151.645 I slot      release: id  1 | task 1166 | stop processing: n_tokens = 13, truncated = 0
3.04.153.086 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 184028114
3.04.153.093 I slot launch_slot_: id  0 | task 1168 | processing task, is_child = 0
3.04.155.533 I slot      release: id  0 | task 1168 | stop processing: n_tokens = 11, truncated = 0
3.04.180.189 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.091
3.04.180.202 I slot launch_slot_: id  0 | task 1170 | processing task, is_child = 0
3.04.182.848 I slot      release: id  0 | task 1170 | stop processing: n_tokens = 8, truncated = 0
3.04.195.215 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.125
3.04.195.223 I slot launch_slot_: id  0 | task 1172 | processing task, is_child = 0
3.04.197.454 I slot      release: id  0 | task 1172 | stop processing: n_tokens = 8, truncated = 0
3.04.210.218 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.125
3.04.210.229 I slot launch_slot_: id  0 | task 1174 | processing task, is_child = 0
3.04.212.430 I slot      release: id  0 | task 1174 | stop processing: n_tokens = 7, truncated = 0
3.04.225.301 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 184031590
3.04.225.308 I slot launch_slot_: id  3 | task 1176 | processing task, is_child = 0
3.04.227.484 I slot      release: id  3 | task 1176 | stop processing: n_tokens = 10, truncated = 0
3.04.228.705 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.100
3.04.228.712 I slot launch_slot_: id  3 | task 1178 | processing task, is_child = 0
3.04.230.481 I slot      release: id  3 | task 1178 | stop processing: n_tokens = 8, truncated = 0
3.04.231.434 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.125
3.04.231.439 I slot launch_slot_: id  3 | task 1180 | processing task, is_child = 0
3.04.233.315 I slot      release: id  3 | task 1180 | stop processing: n_tokens = 9, truncated = 0
3.04.257.225 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.111
3.04.257.237 I slot launch_slot_: id  3 | task 1182 | processing task, is_child = 0
3.04.259.008 I slot      release: id  3 | task 1182 | stop processing: n_tokens = 6, truncated = 0
3.04.272.214 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.167
3.04.272.224 I slot launch_slot_: id  3 | task 1184 | processing task, is_child = 0
3.04.274.431 I slot      release: id  3 | task 1184 | stop processing: n_tokens = 9, truncated = 0
3.04.287.756 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 184060700
3.04.287.763 I slot launch_slot_: id  2 | task 1186 | processing task, is_child = 0
3.04.289.922 I slot      release: id  2 | task 1186 | stop processing: n_tokens = 12, truncated = 0
3.04.303.415 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.083
3.04.303.429 I slot launch_slot_: id  2 | task 1188 | processing task, is_child = 0
3.04.305.689 I slot      release: id  2 | task 1188 | stop processing: n_tokens = 5, truncated = 0
3.04.307.149 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.200
3.04.307.158 I slot launch_slot_: id  2 | task 1190 | processing task, is_child = 0
3.04.308.894 I slot      release: id  2 | task 1190 | stop processing: n_tokens = 7, truncated = 0
3.04.310.086 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 184086660
3.04.310.093 I slot launch_slot_: id  1 | task 1192 | processing task, is_child = 0
3.04.312.176 I slot      release: id  1 | task 1192 | stop processing: n_tokens = 11, truncated = 0
3.04.334.329 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.091
3.04.334.338 I slot launch_slot_: id  1 | task 1194 | processing task, is_child = 0
3.04.336.113 I slot      release: id  1 | task 1194 | stop processing: n_tokens = 6, truncated = 0
3.04.349.365 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.167
3.04.349.375 I slot launch_slot_: id  1 | task 1196 | processing task, is_child = 0
3.04.351.106 I slot      release: id  1 | task 1196 | stop processing: n_tokens = 7, truncated = 0
3.04.352.456 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.143
3.04.352.463 I slot launch_slot_: id  1 | task 1198 | processing task, is_child = 0
3.04.354.137 I slot      release: id  1 | task 1198 | stop processing: n_tokens = 7, truncated = 0
3.04.355.439 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 184147445
3.04.355.445 I slot launch_slot_: id  0 | task 1200 | processing task, is_child = 0
3.04.357.417 I slot      release: id  0 | task 1200 | stop processing: n_tokens = 11, truncated = 0
3.04.380.351 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.091
3.04.380.363 I slot launch_slot_: id  0 | task 1202 | processing task, is_child = 0
3.04.382.450 I slot      release: id  0 | task 1202 | stop processing: n_tokens = 7, truncated = 0
3.04.395.606 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.143
3.04.395.616 I slot launch_slot_: id  0 | task 1204 | processing task, is_child = 0
3.04.397.599 I slot      release: id  0 | task 1204 | stop processing: n_tokens = 8, truncated = 0
3.04.411.549 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.125
3.04.411.557 I slot launch_slot_: id  0 | task 1206 | processing task, is_child = 0
3.04.413.610 I slot      release: id  0 | task 1206 | stop processing: n_tokens = 9, truncated = 0
3.04.414.913 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.111
3.04.414.919 I slot launch_slot_: id  0 | task 1208 | processing task, is_child = 0
3.04.416.469 I slot      release: id  0 | task 1208 | stop processing: n_tokens = 5, truncated = 0
3.04.417.570 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.200
3.04.417.578 I slot launch_slot_: id  0 | task 1210 | processing task, is_child = 0
3.04.419.030 I slot      release: id  0 | task 1210 | stop processing: n_tokens = 5, truncated = 0
3.04.420.397 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.200
3.04.420.403 I slot launch_slot_: id  0 | task 1212 | processing task, is_child = 0
3.04.421.561 I slot      release: id  0 | task 1212 | stop processing: n_tokens = 3, truncated = 0
3.04.442.590 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.333
3.04.442.602 I slot launch_slot_: id  0 | task 1214 | processing task, is_child = 0
3.04.444.287 I slot      release: id  0 | task 1214 | stop processing: n_tokens = 4, truncated = 0
3.04.458.785 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.250
3.04.458.798 I slot launch_slot_: id  0 | task 1216 | processing task, is_child = 0
3.04.460.913 I slot      release: id  0 | task 1216 | stop processing: n_tokens = 6, truncated = 0
3.04.474.570 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.167
3.04.474.578 I slot launch_slot_: id  0 | task 1218 | processing task, is_child = 0
3.04.476.228 I slot      release: id  0 | task 1218 | stop processing: n_tokens = 5, truncated = 0
3.04.490.676 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.200
3.04.490.687 I slot launch_slot_: id  0 | task 1220 | processing task, is_child = 0
3.04.492.777 I slot      release: id  0 | task 1220 | stop processing: n_tokens = 4, truncated = 0
3.04.506.707 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.250
3.04.506.715 I slot launch_slot_: id  0 | task 1222 | processing task, is_child = 0
3.04.508.692 I slot      release: id  0 | task 1222 | stop processing: n_tokens = 5, truncated = 0
3.04.509.874 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.200
3.04.509.882 I slot launch_slot_: id  0 | task 1224 | processing task, is_child = 0
3.04.511.396 I slot      release: id  0 | task 1224 | stop processing: n_tokens = 4, truncated = 0
3.04.522.602 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.250
3.04.522.609 I slot launch_slot_: id  0 | task 1226 | processing task, is_child = 0
3.04.524.182 I slot      release: id  0 | task 1226 | stop processing: n_tokens = 6, truncated = 0
3.04.525.234 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.167
3.04.525.245 I slot launch_slot_: id  0 | task 1228 | processing task, is_child = 0
3.04.526.816 I slot      release: id  0 | task 1228 | stop processing: n_tokens = 6, truncated = 0
3.04.552.635 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.167
3.04.552.644 I slot launch_slot_: id  0 | task 1230 | processing task, is_child = 0
3.04.554.792 I slot      release: id  0 | task 1230 | stop processing: n_tokens = 5, truncated = 0
3.04.556.295 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.200
3.04.556.302 I slot launch_slot_: id  0 | task 1232 | processing task, is_child = 0
3.04.557.942 I slot      release: id  0 | task 1232 | stop processing: n_tokens = 6, truncated = 0
3.04.568.754 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.167
3.04.568.763 I slot launch_slot_: id  0 | task 1234 | processing task, is_child = 0
3.04.570.969 I slot      release: id  0 | task 1234 | stop processing: n_tokens = 8, truncated = 0
3.04.584.639 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.125
3.04.584.647 I slot launch_slot_: id  0 | task 1236 | processing task, is_child = 0
3.04.587.308 I slot      release: id  0 | task 1236 | stop processing: n_tokens = 6, truncated = 0
3.04.600.740 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.167
3.04.600.753 I slot launch_slot_: id  0 | task 1238 | processing task, is_child = 0
3.04.602.969 I slot      release: id  0 | task 1238 | stop processing: n_tokens = 4, truncated = 0
3.04.604.382 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.250
3.04.604.391 I slot launch_slot_: id  0 | task 1240 | processing task, is_child = 0
3.04.606.177 I slot      release: id  0 | task 1240 | stop processing: n_tokens = 4, truncated = 0
3.04.607.469 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.250 (> 0.100 thold), f_keep = 0.250
3.04.607.475 I slot launch_slot_: id  0 | task 1242 | processing task, is_child = 0
3.04.608.990 I slot      release: id  0 | task 1242 | stop processing: n_tokens = 4, truncated = 0
3.04.610.141 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.250
3.04.610.148 I slot launch_slot_: id  0 | task 1244 | processing task, is_child = 0
3.04.611.574 I slot      release: id  0 | task 1244 | stop processing: n_tokens = 5, truncated = 0
3.04.612.587 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.200
3.04.612.596 I slot launch_slot_: id  0 | task 1246 | processing task, is_child = 0
3.04.613.997 I slot      release: id  0 | task 1246 | stop processing: n_tokens = 6, truncated = 0
3.04.631.763 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.167
3.04.631.774 I slot launch_slot_: id  0 | task 1248 | processing task, is_child = 0
3.04.634.413 I slot      release: id  0 | task 1248 | stop processing: n_tokens = 9, truncated = 0
3.04.646.747 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.111
3.04.646.754 I slot launch_slot_: id  0 | task 1250 | processing task, is_child = 0
3.04.648.602 I slot      release: id  0 | task 1250 | stop processing: n_tokens = 9, truncated = 0
3.04.662.754 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 184209446
3.04.662.766 I slot launch_slot_: id  3 | task 1252 | processing task, is_child = 0
3.04.664.884 I slot      release: id  3 | task 1252 | stop processing: n_tokens = 10, truncated = 0
3.04.678.770 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.100
3.04.678.780 I slot launch_slot_: id  3 | task 1254 | processing task, is_child = 0
3.04.680.544 I slot      release: id  3 | task 1254 | stop processing: n_tokens = 6, truncated = 0
3.04.682.033 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.167
3.04.682.041 I slot launch_slot_: id  3 | task 1256 | processing task, is_child = 0
3.04.683.860 I slot      release: id  3 | task 1256 | stop processing: n_tokens = 8, truncated = 0
3.04.710.326 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 184243908
3.04.710.337 I slot launch_slot_: id  2 | task 1258 | processing task, is_child = 0
3.04.713.456 I slot      release: id  2 | task 1258 | stop processing: n_tokens = 15, truncated = 0
3.04.725.182 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.111 (> 0.100 thold), f_keep = 0.067
3.04.725.190 I slot launch_slot_: id  2 | task 1260 | processing task, is_child = 0
3.04.727.263 I slot      release: id  2 | task 1260 | stop processing: n_tokens = 9, truncated = 0
3.04.740.181 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 184289150
3.04.740.188 I slot launch_slot_: id  1 | task 1262 | processing task, is_child = 0
3.04.742.370 I slot      release: id  1 | task 1262 | stop processing: n_tokens = 12, truncated = 0
3.04.743.616 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.083
3.04.743.622 I slot launch_slot_: id  1 | task 1264 | processing task, is_child = 0
3.04.745.300 I slot      release: id  1 | task 1264 | stop processing: n_tokens = 8, truncated = 0
